"price","cut","carat"
1991,"Good",0.5
1991,"Premium",0.72
1991,"Premium",0.59
1992,"Ideal",0.38
1992,"Ideal",0.63
1993,"Very Good",0.46
1993,"Very Good",0.71
1993,"Very Good",0.59
1993,"Very Good",0.71
1993,"Ideal",0.53
1993,"Ideal",0.56
1993,"Premium",0.54
1993,"Premium",0.54
1993,"Ideal",0.54
1993,"Premium",0.54
1993,"Premium",0.54
1993,"Ideal",0.54
1993,"Ideal",0.54
1993,"Ideal",0.54
1993,"Ideal",0.54
1993,"Ideal",0.54
1993,"Ideal",0.54
1993,"Premium",0.54
1993,"Premium",0.54
1994,"Premium",0.54
1994,"Ideal",0.59
1994,"Fair",0.71
1995,"Very Good",0.52
1995,"Good",0.7
1995,"Fair",0.7
1995,"Very Good",0.7
1995,"Very Good",0.7
1995,"Fair",0.7
1996,"Fair",0.7
1996,"Ideal",0.55
1996,"Ideal",0.6
1996,"Premium",0.6
1996,"Ideal",0.72
1996,"Premium",0.63
1996,"Premium",0.77
1997,"Very Good",0.7
1997,"Fair",1
1998,"Very Good",0.57
1998,"Ideal",0.57
1998,"Fair",0.7
1998,"Fair",0.7
1998,"Ideal",0.51
1998,"Ideal",0.51
1998,"Ideal",0.51
1998,"Premium",0.79
1998,"Premium",0.75
1999,"Ideal",0.54
1999,"Fair",0.7
1999,"Very Good",0.7
1999,"Very Good",0.7
1999,"Premium",0.7
1999,"Good",0.7
1999,"Premium",0.56
2000,"Very Good",0.59
2000,"Ideal",0.7
2000,"Good",0.7
2000,"Fair",0.7
2001,"Very Good",0.58
2001,"Very Good",0.77
2001,"Very Good",0.77
536,"Fair",0.3
536,"Premium",0.34
536,"Good",0.34
536,"Very Good",0.3
536,"Good",0.3
537,"Very Good",0.37
537,"Ideal",0.37
537,"Ideal",0.34
537,"Premium",0.31
537,"Premium",0.31
537,"Premium",0.31
537,"Premium",0.31
537,"Ideal",0.31
537,"Ideal",0.31
537,"Ideal",0.27
537,"Premium",0.31
537,"Good",0.23
537,"Ideal",0.34
537,"Premium",0.34
537,"Good",0.34
537,"Premium",0.34
537,"Premium",0.36
537,"Premium",0.36
537,"Good",0.36
537,"Premium",0.34
537,"Very Good",0.34
537,"Premium",0.34
537,"Premium",0.34
537,"Good",0.34
537,"Good",0.34
2001,"Very Good",0.72
2001,"Very Good",0.73
2001,"Ideal",0.55
2001,"Ideal",0.55
2001,"Ideal",0.53
2001,"Ideal",0.75
2001,"Ideal",0.71
2001,"Premium",0.57
2002,"Ideal",0.61
2002,"Fair",0.71
2002,"Premium",0.74
2003,"Very Good",0.5
2003,"Very Good",0.5
2003,"Very Good",0.74
2003,"Very Good",0.71
2004,"Very Good",0.54
2004,"Ideal",0.56
2004,"Ideal",0.54
2005,"Ideal",0.51
2005,"Very Good",0.51
2005,"Ideal",0.51
2005,"Ideal",0.53
2005,"Ideal",0.53
2005,"Ideal",0.53
2005,"Premium",0.7
2005,"Premium",0.77
2005,"Fair",0.77
2005,"Good",0.77
2006,"Ideal",0.71
2006,"Ideal",0.72
2006,"Premium",0.71
2006,"Ideal",0.58
2006,"Very Good",0.76
2007,"Very Good",0.67
2007,"Good",0.71
2007,"Ideal",0.54
2008,"Very Good",0.57
2008,"Very Good",0.71
2008,"Good",0.5
2009,"Very Good",0.65
2009,"Premium",0.54
2009,"Premium",0.62
2010,"Very Good",0.56
2010,"Very Good",0.56
2010,"Very Good",0.6
2010,"Good",0.7
2010,"Ideal",0.56
2010,"Good",0.7
2010,"Very Good",0.7
2010,"Ideal",0.56
2010,"Premium",0.7
2010,"Ideal",0.56
2010,"Premium",0.7
2010,"Ideal",0.67
2010,"Ideal",0.52
2010,"Premium",0.77
2010,"Very Good",0.77
2011,"Ideal",0.7
2011,"Premium",0.56
2011,"Fair",0.63
2012,"Premium",0.52
2012,"Ideal",0.52
2012,"Ideal",0.52
2012,"Premium",0.52
2012,"Ideal",0.52
2012,"Ideal",0.52
2012,"Ideal",0.52
2012,"Ideal",0.52
2012,"Ideal",0.52
2012,"Ideal",0.52
2012,"Ideal",0.52
2012,"Premium",0.52
2012,"Ideal",0.52
2012,"Ideal",0.52
2012,"Premium",0.52
2012,"Ideal",0.78
2012,"Ideal",0.78
2013,"Very Good",0.5
2013,"Ideal",0.63
2013,"Premium",0.56
2015,"Very Good",0.72
2015,"Ideal",0.53
2015,"Good",0.57
2015,"Good",0.76
2015,"Good",0.71
2016,"Premium",0.7
2016,"Premium",0.56
2016,"Premium",0.8
2016,"Very Good",0.54
2016,"Ideal",0.55
2016,"Ideal",0.56
2016,"Ideal",0.56
2016,"Ideal",0.5
2016,"Good",0.76
2016,"Good",0.7
2016,"Fair",0.7
2016,"Ideal",0.56
2016,"Ideal",0.56
2016,"Ideal",0.56
2016,"Premium",0.5
2016,"Ideal",0.5
2016,"Premium",0.56
2016,"Premium",0.6
2017,"Good",0.66
2017,"Premium",1.01
2018,"Very Good",0.7
2018,"Ideal",0.5
2018,"Ideal",0.55
2018,"Ideal",0.59
2019,"Ideal",0.6
2019,"Ideal",0.53
2019,"Premium",0.57
2019,"Premium",0.72
2020,"Very Good",0.7
2020,"Premium",0.7
2020,"Good",0.7
2020,"Ideal",0.55
2020,"Good",0.51
2020,"Premium",0.7
2020,"Premium",0.7
2020,"Premium",0.51
2021,"Very Good",0.58
2021,"Very Good",0.52
2021,"Very Good",0.59
2021,"Very Good",0.7
2021,"Ideal",0.53
2021,"Ideal",0.53
2022,"Very Good",0.62
2022,"Ideal",0.55
2022,"Ideal",0.55
2022,"Ideal",0.55
2022,"Premium",0.72
2022,"Premium",0.8
2022,"Premium",0.83
2022,"Premium",0.78
2023,"Good",0.73
2023,"Premium",0.7
2023,"Ideal",0.71
2024,"Ideal",0.71
2024,"Ideal",0.59
2025,"Very Good",0.7
2025,"Very Good",0.61
2025,"Ideal",0.55
2025,"Ideal",0.51
2025,"Ideal",0.5
2025,"Ideal",0.5
2025,"Ideal",0.75
2025,"Ideal",0.5
2026,"Ideal",0.56
2026,"Very Good",0.72
2026,"Ideal",0.76
2026,"Ideal",0.76
2026,"Ideal",0.55
2026,"Good",0.7
2026,"Ideal",0.56
2027,"Very Good",0.56
2027,"Ideal",0.51
2027,"Premium",0.51
2027,"Good",0.51
2027,"Premium",0.51
2028,"Very Good",0.72
2028,"Very Good",0.7
2028,"Ideal",0.55
2028,"Good",0.7
2028,"Good",0.71
2028,"Good",0.7
2028,"Very Good",0.71
2028,"Premium",0.71
2029,"Good",0.71
2029,"Ideal",0.52
2029,"Good",0.7
2029,"Ideal",0.61
2030,"Ideal",0.53
2030,"Premium",0.72
2030,"Ideal",0.54
2030,"Ideal",0.57
2030,"Premium",0.55
2030,"Ideal",0.55
2030,"Premium",0.55
2030,"Ideal",0.55
2030,"Ideal",0.55
2030,"Ideal",0.55
2030,"Ideal",0.55
2030,"Premium",0.55
2031,"Very Good",0.73
2031,"Ideal",0.53
2031,"Ideal",0.71
2031,"Fair",0.81
2032,"Very Good",0.63
2032,"Fair",0.73
2032,"Ideal",0.56
2032,"Premium",0.56
2032,"Good",0.7
2033,"Good",0.82
2033,"Good",0.82
2033,"Ideal",0.5
2033,"Ideal",0.5
2033,"Ideal",0.5
2034,"Very Good",0.7
2034,"Very Good",0.59
2034,"Good",0.7
2034,"Good",0.7
2034,"Very Good",0.7
2034,"Good",0.7
2034,"Very Good",0.7
2034,"Ideal",0.71
2034,"Ideal",0.5
2035,"Very Good",0.52
2035,"Very Good",0.78
2035,"Good",0.78
2035,"Fair",0.7
2035,"Premium",0.51
2035,"Fair",1
2036,"Very Good",0.61
2036,"Very Good",0.71
2036,"Very Good",0.71
2036,"Premium",0.58
2036,"Very Good",0.76
2036,"Fair",1.01
2037,"Very Good",0.56
2037,"Premium",0.7
2037,"Premium",0.6
2037,"Premium",0.73
2037,"Premium",0.73
2037,"Fair",1.04
2038,"Good",0.7
2039,"Very Good",0.7
2039,"Very Good",0.7
2039,"Very Good",0.71
2039,"Premium",0.71
2039,"Ideal",0.57
2039,"Ideal",0.57
2039,"Ideal",0.57
2039,"Ideal",0.57
2039,"Ideal",0.54
2040,"Very Good",0.56
2040,"Very Good",0.52
2040,"Premium",0.71
2040,"Ideal",0.63
2040,"Premium",0.68
2040,"Premium",0.59
2041,"Ideal",0.54
2041,"Very Good",0.51
2041,"Very Good",0.51
2041,"Very Good",0.5
2041,"Very Good",0.51
2041,"Very Good",0.62
2041,"Ideal",0.54
2041,"Ideal",0.54
2041,"Ideal",0.54
2041,"Ideal",0.54
2041,"Ideal",0.54
2041,"Ideal",0.61
2041,"Ideal",0.58
2041,"Good",0.58
2041,"Ideal",0.63
2041,"Ideal",0.54
2041,"Ideal",0.54
2041,"Premium",0.54
2042,"Very Good",0.7
2042,"Very Good",0.7
2042,"Very Good",0.7
2042,"Premium",0.7
2042,"Premium",0.7
2042,"Very Good",0.7
2042,"Very Good",0.7
2042,"Very Good",0.74
2042,"Ideal",0.55
2042,"Premium",0.74
2042,"Premium",0.74
2042,"Premium",0.74
2043,"Very Good",0.53
2043,"Premium",0.7
2043,"Ideal",0.57
2043,"Ideal",0.57
2043,"Premium",0.72
2043,"Premium",0.72
2044,"Very Good",0.7
2045,"Ideal",0.53
2045,"Very Good",0.52
2045,"Very Good",0.52
2045,"Premium",0.69
2045,"Fair",0.71
2045,"Premium",0.8
2046,"Very Good",0.58
2046,"Ideal",0.53
2046,"Ideal",0.58
2046,"Premium",0.98
2047,"Ideal",0.71
2047,"Ideal",0.7
2047,"Premium",0.57
2047,"Premium",0.57
2048,"Very Good",0.72
2048,"Very Good",0.7
2048,"Very Good",0.7
2048,"Very Good",0.7
2048,"Very Good",0.7
2048,"Very Good",0.7
2048,"Good",0.79
2048,"Ideal",0.61
537,"Ideal",0.36
537,"Very Good",0.36
537,"Premium",0.34
537,"Premium",0.34
537,"Very Good",0.36
537,"Very Good",0.34
537,"Ideal",0.34
537,"Ideal",0.34
537,"Ideal",0.34
537,"Very Good",0.34
537,"Ideal",0.36
537,"Ideal",0.34
537,"Very Good",0.36
537,"Ideal",0.34
537,"Good",0.34
537,"Ideal",0.34
537,"Premium",0.36
537,"Premium",0.36
537,"Ideal",0.36
537,"Premium",0.34
537,"Ideal",0.34
537,"Ideal",0.34
538,"Very Good",0.24
538,"Very Good",0.24
538,"Very Good",0.38
538,"Ideal",0.23
538,"Ideal",0.36
538,"Ideal",0.36
538,"Ideal",0.36
538,"Ideal",0.36
2048,"Ideal",0.72
2048,"Good",0.72
2048,"Good",0.7
2048,"Fair",0.7
2048,"Fair",0.7
2048,"Very Good",0.91
2049,"Premium",0.71
2049,"Ideal",0.59
2049,"Fair",0.71
2050,"Very Good",0.72
2050,"Fair",0.73
2050,"Premium",0.67
2050,"Premium",0.67
2051,"Premium",0.74
2051,"Very Good",0.51
2051,"Ideal",0.53
2051,"Ideal",0.53
2051,"Ideal",0.53
2051,"Ideal",0.53
2051,"Fair",0.7
2052,"Premium",0.57
2052,"Very Good",0.71
2052,"Ideal",0.62
2052,"Very Good",0.5
2052,"Ideal",0.5
2052,"Premium",0.5
2052,"Very Good",0.5
2052,"Ideal",0.5
2052,"Ideal",0.5
2052,"Premium",0.5
2052,"Ideal",0.71
2052,"Good",0.5
2052,"Ideal",0.57
2052,"Ideal",0.57
2052,"Ideal",0.57
2052,"Premium",0.76
2053,"Good",0.59
2053,"Ideal",0.56
2053,"Ideal",0.61
2054,"Very Good",0.51
2054,"Very Good",0.77
2054,"Ideal",0.51
2054,"Ideal",0.73
2054,"Ideal",0.55
2054,"Ideal",0.7
2054,"Ideal",0.62
2055,"Very Good",0.71
2055,"Ideal",0.52
2055,"Ideal",0.56
2055,"Good",0.66
2055,"Fair",0.71
2055,"Premium",0.5
2056,"Very Good",0.51
2056,"Ideal",0.7
2056,"Premium",0.7
2056,"Good",0.71
2056,"Ideal",0.51
2056,"Ideal",0.7
2056,"Good",0.72
2056,"Premium",0.51
2056,"Premium",0.7
2056,"Ideal",0.51
2057,"Very Good",0.73
2057,"Very Good",0.7
2057,"Very Good",0.61
2057,"Ideal",0.59
2057,"Ideal",0.56
2057,"Good",0.69
2058,"Very Good",0.7
2058,"Very Good",0.7
2058,"Very Good",0.7
2058,"Ideal",0.72
2058,"Premium",0.72
2058,"Good",0.7
2058,"Very Good",0.7
2058,"Ideal",0.56
2058,"Ideal",0.7
2058,"Good",0.74
2058,"Premium",1
2059,"Ideal",0.73
2059,"Premium",0.57
2059,"Ideal",0.53
2059,"Ideal",0.48
2059,"Good",0.7
2060,"Very Good",0.64
2060,"Very Good",0.64
2060,"Ideal",0.54
2060,"Premium",0.71
2060,"Fair",0.74
2060,"Premium",0.51
2060,"Ideal",0.57
2061,"Very Good",0.71
2061,"Ideal",0.7
2061,"Ideal",0.6
2061,"Ideal",0.6
2061,"Ideal",0.6
2061,"Ideal",0.57
2061,"Ideal",0.56
2061,"Premium",0.53
2062,"Very Good",0.51
2062,"Very Good",0.71
2062,"Good",0.7
2062,"Good",0.72
2062,"Ideal",0.62
2063,"Very Good",0.51
2063,"Very Good",0.71
2063,"Ideal",0.52
2063,"Ideal",0.51
2063,"Good",0.64
2063,"Fair",0.64
2064,"Very Good",0.52
2064,"Very Good",0.52
2064,"Ideal",0.55
2064,"Ideal",0.55
2064,"Ideal",0.55
2064,"Premium",0.63
2064,"Ideal",0.52
2064,"Ideal",0.63
2064,"Premium",0.98
2064,"Premium",0.98
2065,"Ideal",0.52
2065,"Ideal",0.57
2065,"Good",0.5
2065,"Good",0.6
2065,"Premium",0.62
2066,"Very Good",0.72
2066,"Very Good",0.72
2066,"Very Good",0.67
2066,"Ideal",0.56
2066,"Very Good",0.7
2066,"Good",0.7
2066,"Very Good",0.7
2066,"Good",0.7
2066,"Very Good",0.7
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Premium",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.56
2066,"Ideal",0.51
2066,"Ideal",0.56
2066,"Good",1.05
2067,"Ideal",0.53
2067,"Ideal",0.58
2068,"Very Good",0.5
2068,"Very Good",0.59
2068,"Ideal",0.72
2068,"Good",0.72
2068,"Fair",0.96
2068,"Ideal",0.57
2069,"Ideal",0.6
2069,"Fair",0.74
2069,"Premium",0.57
2070,"Very Good",0.7
2070,"Ideal",0.59
2070,"Ideal",0.5
2070,"Very Good",0.5
2070,"Premium",0.5
2070,"Ideal",0.5
2070,"Premium",0.5
2070,"Fair",0.69
2070,"Very Good",0.69
2070,"Premium",0.75
2070,"Premium",0.75
2071,"Premium",0.58
2072,"Very Good",0.71
2072,"Good",0.71
2072,"Premium",0.71
2073,"Ideal",0.62
2074,"Very Good",0.72
2074,"Very Good",0.7
2074,"Very Good",0.7
2074,"Premium",0.7
2074,"Good",0.7
2074,"Ideal",0.7
2074,"Premium",0.8
2074,"Good",0.68
2074,"Good",0.72
2074,"Premium",0.64
2074,"Premium",0.78
2074,"Ideal",0.64
2074,"Premium",0.72
2074,"Ideal",0.72
2075,"Ideal",0.82
2075,"Ideal",0.56
2075,"Premium",0.7
2075,"Ideal",0.51
2075,"Premium",0.61
2075,"Fair",0.7
2075,"Ideal",0.51
2076,"Very Good",0.71
2076,"Very Good",0.71
2076,"Very Good",0.71
2076,"Good",0.61
2077,"Very Good",0.7
2077,"Ideal",0.55
2077,"Ideal",0.55
2078,"Very Good",0.58
2078,"Ideal",0.59
2079,"Very Good",0.52
2079,"Very Good",0.72
2079,"Ideal",0.6
2079,"Ideal",0.55
2079,"Ideal",0.7
2079,"Ideal",0.72
2079,"Ideal",0.72
2079,"Ideal",0.66
2079,"Fair",0.52
2079,"Ideal",0.55
2079,"Ideal",0.55
2079,"Ideal",0.55
2079,"Good",0.7
2079,"Ideal",0.55
2079,"Ideal",0.55
2080,"Very Good",0.67
2080,"Ideal",0.54
2080,"Ideal",0.54
2080,"Very Good",1.06
2081,"Very Good",0.71
2081,"Premium",0.5
2081,"Good",0.5
2081,"Premium",0.68
2081,"Ideal",0.56
2082,"Very Good",0.61
2082,"Very Good",0.58
2082,"Very Good",0.58
2082,"Ideal",0.51
2083,"Very Good",0.5
2083,"Very Good",0.75
2083,"Good",0.7
2083,"Ideal",0.51
2083,"Ideal",0.54
2083,"Ideal",0.7
2083,"Ideal",0.7
2083,"Ideal",0.7
2083,"Fair",0.62
2083,"Premium",0.82
2084,"Very Good",0.51
2084,"Ideal",0.64
2084,"Good",0.58
2085,"Very Good",0.65
2085,"Very Good",0.6
2085,"Ideal",0.51
2085,"Ideal",0.71
2085,"Ideal",0.51
2085,"Ideal",0.51
2085,"Ideal",0.56
2085,"Good",0.73
2086,"Very Good",0.77
2086,"Fair",0.71
2086,"Very Good",0.71
2086,"Ideal",0.47
2086,"Ideal",0.71
2087,"Ideal",0.73
2087,"Premium",0.7
2087,"Premium",0.51
2087,"Ideal",0.54
2087,"Good",0.71
2088,"Very Good",0.7
2088,"Ideal",0.71
2088,"Very Good",0.71
2088,"Very Good",0.71
2088,"Fair",0.71
2088,"Good",0.7
2088,"Fair",0.62
2088,"Ideal",0.58
2088,"Premium",0.8
2089,"Premium",0.77
2089,"Ideal",0.7
2089,"Ideal",0.72
2089,"Ideal",0.64
2090,"Ideal",0.6
2090,"Ideal",0.54
2090,"Ideal",0.54
2090,"Ideal",0.54
2090,"Ideal",0.54
2090,"Ideal",0.54
2090,"Ideal",0.54
2090,"Premium",0.54
2090,"Good",0.54
2091,"Ideal",0.6
2091,"Ideal",0.57
2092,"Very Good",0.52
2092,"Very Good",0.7
2092,"Ideal",0.52
2092,"Ideal",0.7
2092,"Good",0.7
2092,"Fair",0.7
2093,"Very Good",0.73
2093,"Ideal",0.51
539,"Very Good",0.26
539,"Ideal",0.33
539,"Ideal",0.33
539,"Ideal",0.33
539,"Ideal",0.33
539,"Ideal",0.3
539,"Ideal",0.3
539,"Ideal",0.39
539,"Good",0.41
539,"Premium",0.41
539,"Good",0.31
540,"Very Good",0.32
540,"Ideal",0.32
540,"Ideal",0.24
540,"Ideal",0.24
540,"Ideal",0.35
540,"Ideal",0.3
540,"Ideal",0.3
540,"Ideal",0.3
540,"Ideal",0.4
540,"Ideal",0.4
540,"Ideal",0.34
540,"Ideal",0.34
540,"Ideal",0.34
540,"Good",0.3
540,"Ideal",0.32
540,"Premium",0.32
540,"Premium",0.32
540,"Ideal",0.32
540,"Very Good",0.32
2093,"Ideal",0.51
2093,"Premium",0.51
2093,"Very Good",0.72
2093,"Ideal",0.51
2093,"Ideal",0.51
2093,"Very Good",0.75
2093,"Ideal",0.51
2093,"Good",0.52
2093,"Fair",0.7
2093,"Premium",0.57
2094,"Very Good",0.59
2094,"Very Good",0.6
2094,"Very Good",0.7
2095,"Good",0.79
2095,"Very Good",0.7
2095,"Ideal",0.57
2095,"Ideal",0.57
2095,"Ideal",0.57
2095,"Very Good",0.79
2095,"Very Good",0.81
2095,"Premium",0.58
2096,"Good",0.71
2096,"Good",0.71
2096,"Good",0.71
2096,"Very Good",0.71
2096,"Premium",0.71
2096,"Very Good",0.61
2096,"Premium",0.71
2096,"Ideal",0.57
2096,"Ideal",0.7
2096,"Ideal",0.7
2096,"Ideal",0.54
2096,"Ideal",0.51
2097,"Ideal",0.56
2098,"Very Good",0.71
2098,"Very Good",0.71
2098,"Very Good",0.71
2098,"Ideal",0.51
2098,"Ideal",0.51
2098,"Ideal",0.51
2098,"Ideal",0.55
2098,"Good",0.73
2098,"Good",1
2099,"Premium",0.53
2099,"Ideal",0.72
2099,"Ideal",0.6
2099,"Ideal",0.57
2100,"Ideal",0.7
2100,"Very Good",0.7
2100,"Very Good",0.56
2100,"Very Good",0.7
2100,"Ideal",0.5
2100,"Ideal",0.81
2100,"Good",0.7
2100,"Premium",0.54
2100,"Fair",0.7
2100,"Premium",0.7
2100,"Ideal",0.5
2101,"Very Good",0.73
2101,"Ideal",0.73
2101,"Good",0.66
2102,"Very Good",0.55
2102,"Very Good",0.51
2102,"Ideal",0.48
2102,"Fair",0.75
2102,"Premium",0.62
2102,"Premium",0.73
2103,"Fair",0.71
2103,"Ideal",0.57
2103,"Ideal",0.57
2103,"Ideal",0.59
2104,"Very Good",0.7
2104,"Very Good",0.71
2104,"Good",0.71
2104,"Fair",0.71
2104,"Ideal",0.75
2104,"Ideal",0.5
2104,"Premium",0.71
2105,"Very Good",0.5
2105,"Very Good",0.5
2105,"Very Good",0.5
2105,"Premium",0.6
2105,"Ideal",0.6
2105,"Ideal",0.52
2105,"Premium",0.58
2106,"Very Good",0.5
2106,"Very Good",0.75
2106,"Very Good",0.7
2106,"Ideal",0.74
2106,"Very Good",0.7
2106,"Premium",0.7
2106,"Very Good",0.7
2106,"Very Good",0.7
2106,"Very Good",0.7
2106,"Very Good",0.7
2106,"Ideal",0.63
2106,"Premium",0.6
2106,"Ideal",0.53
2106,"Ideal",0.65
2107,"Ideal",0.55
2107,"Ideal",0.55
2107,"Ideal",0.77
2107,"Very Good",0.71
2107,"Very Good",0.7
2107,"Very Good",0.7
2107,"Very Good",0.7
2107,"Very Good",0.7
2107,"Premium",0.7
2107,"Premium",0.7
2107,"Ideal",0.7
2107,"Ideal",0.7
2107,"Ideal",0.7
2107,"Premium",0.73
2108,"Ideal",0.61
2108,"Very Good",1.01
2109,"Very Good",0.72
2109,"Ideal",0.54
2109,"Ideal",0.6
2109,"Good",0.7
2109,"Good",0.7
2109,"Premium",0.74
2110,"Ideal",0.57
2110,"Ideal",0.7
2110,"Ideal",0.7
2110,"Ideal",0.7
2110,"Ideal",0.7
2110,"Ideal",0.7
2110,"Ideal",0.7
2111,"Ideal",0.51
2111,"Very Good",0.71
2111,"Very Good",0.75
2111,"Ideal",0.7
2111,"Ideal",0.71
2111,"Ideal",0.52
2111,"Good",0.7
2111,"Ideal",0.51
2111,"Ideal",0.51
2111,"Premium",0.51
2112,"Very Good",0.6
2112,"Premium",0.71
2112,"Ideal",0.6
2112,"Fair",0.71
2112,"Ideal",0.72
2112,"Ideal",0.72
2112,"Fair",1
2112,"Premium",0.55
2113,"Very Good",0.52
2113,"Very Good",0.54
2113,"Ideal",0.47
2113,"Ideal",0.47
2113,"Ideal",0.7
2114,"Very Good",0.64
2114,"Very Good",0.68
2114,"Very Good",0.72
2114,"Very Good",0.72
2115,"Very Good",0.5
2115,"Premium",0.72
2115,"Very Good",0.54
2115,"Ideal",0.61
2115,"Good",0.75
2116,"Good",0.78
2116,"Ideal",0.52
2116,"Ideal",0.55
2116,"Good",0.7
2117,"Fair",0.7
2117,"Very Good",0.7
2117,"Good",0.7
2117,"Ideal",0.58
2117,"Good",0.7
2117,"Good",0.7
2117,"Ideal",0.56
2117,"Ideal",0.56
2117,"Ideal",0.56
2117,"Very Good",0.7
2117,"Fair",0.7
2117,"Fair",1
2117,"Fair",0.7
2118,"Ideal",0.56
2119,"Ideal",0.56
2119,"Ideal",0.55
2119,"Ideal",0.55
2119,"Ideal",0.55
2120,"Very Good",0.76
2120,"Ideal",0.55
2120,"Ideal",0.55
2120,"Good",0.61
2120,"Good",0.71
2120,"Fair",0.7
2121,"Very Good",0.5
2121,"Ideal",0.73
2121,"Good",0.7
2121,"Good",0.7
2121,"Fair",0.7
2122,"Ideal",0.8
2122,"Very Good",0.5
2122,"Premium",0.75
2122,"Ideal",0.73
2122,"Ideal",0.57
2122,"Ideal",0.71
2122,"Ideal",0.71
2123,"Very Good",0.61
2123,"Very Good",0.72
2123,"Very Good",0.71
2123,"Ideal",0.54
2123,"Very Good",0.54
2123,"Ideal",0.54
2123,"Very Good",0.71
2123,"Ideal",0.52
2124,"Premium",0.59
2124,"Very Good",0.59
2124,"Good",0.61
2124,"Premium",0.6
2125,"Ideal",0.6
2125,"Very Good",0.78
2125,"Ideal",0.59
2125,"Ideal",0.59
2125,"Good",0.71
2125,"Very Good",0.72
2125,"Fair",0.72
2125,"Premium",0.72
2125,"Fair",0.7
2126,"Very Good",0.72
2127,"Very Good",0.63
2127,"Good",0.7
2127,"Premium",0.71
2128,"Very Good",0.54
2129,"Very Good",0.7
2129,"Very Good",0.77
2129,"Very Good",0.71
2129,"Ideal",0.59
2129,"Ideal",0.55
2129,"Ideal",0.55
2129,"Ideal",0.55
2129,"Premium",0.77
2129,"Fair",0.91
2129,"Premium",0.81
2130,"Good",0.71
2130,"Good",0.71
2130,"Very Good",0.6
2130,"Very Good",0.78
2131,"Very Good",0.67
2131,"Very Good",0.67
2131,"Very Good",0.7
2131,"Ideal",0.53
2131,"Ideal",0.66
2131,"Ideal",0.6
2131,"Ideal",0.72
2131,"Good",0.62
2131,"Good",0.67
2131,"Good",0.71
2131,"Fair",0.72
2131,"Premium",0.64
2131,"Premium",0.74
2131,"Ideal",0.59
2132,"Very Good",0.5
2132,"Very Good",0.78
2132,"Ideal",0.58
2132,"Ideal",0.55
2133,"Ideal",0.58
2133,"Fair",0.83
2133,"Ideal",0.55
2133,"Ideal",0.55
2134,"Very Good",0.71
2134,"Premium",0.65
2134,"Fair",1.04
2135,"Very Good",0.7
2135,"Ideal",0.58
2135,"Premium",0.7
2135,"Premium",0.7
2135,"Ideal",0.56
2136,"Very Good",0.53
2136,"Very Good",0.72
2136,"Very Good",0.7
2136,"Ideal",0.72
2136,"Ideal",0.71
2137,"Very Good",0.71
2137,"Very Good",0.71
2137,"Very Good",0.7
2137,"Very Good",0.71
2137,"Premium",0.71
2137,"Ideal",0.52
2137,"Ideal",0.6
2137,"Ideal",0.53
2137,"Good",0.7
2137,"Good",0.7
2137,"Good",0.7
2138,"Very Good",0.74
2138,"Very Good",0.71
2138,"Very Good",0.7
2138,"Ideal",0.51
2138,"Ideal",0.52
2138,"Ideal",0.7
2138,"Fair",0.9
2138,"Good",0.66
2138,"Ideal",0.7
2138,"Fair",0.9
2139,"Ideal",0.72
2139,"Ideal",0.72
2139,"Good",0.66
2139,"Good",0.46
540,"Ideal",0.32
540,"Very Good",0.32
540,"Ideal",0.3
540,"Very Good",0.3
540,"Good",0.3
540,"Premium",0.3
540,"Premium",0.3
540,"Premium",0.3
540,"Ideal",0.32
540,"Premium",0.32
540,"Premium",0.32
540,"Premium",0.32
540,"Premium",0.32
540,"Premium",0.32
540,"Premium",0.32
540,"Very Good",0.32
540,"Premium",0.32
540,"Premium",0.32
540,"Very Good",0.32
540,"Premium",0.32
540,"Ideal",0.32
540,"Premium",0.32
540,"Good",0.32
540,"Ideal",0.3
540,"Premium",0.3
540,"Premium",0.3
540,"Premium",0.3
540,"Premium",0.3
540,"Premium",0.3
540,"Premium",0.3
2139,"Premium",0.7
2140,"Ideal",0.59
2140,"Good",0.82
2140,"Good",0.82
2141,"Very Good",0.71
2141,"Very Good",0.7
2141,"Very Good",0.7
2141,"Very Good",0.7
2141,"Very Good",0.71
2141,"Very Good",0.71
2141,"Very Good",0.71
2141,"Very Good",0.71
2141,"Ideal",0.71
2141,"Ideal",0.6
2141,"Ideal",0.62
2142,"Very Good",0.6
2142,"Premium",0.75
2142,"Ideal",0.7
2142,"Ideal",0.7
2142,"Good",0.7
2142,"Ideal",0.7
2142,"Good",0.7
2142,"Good",0.7
2142,"Premium",0.6
2142,"Ideal",0.6
2142,"Premium",0.7
2143,"Ideal",0.6
2143,"Good",0.9
2143,"Ideal",0.53
2143,"Ideal",0.53
2143,"Ideal",0.76
2144,"Very Good",0.72
2144,"Good",0.73
2144,"Fair",0.52
2144,"Premium",0.72
2145,"Ideal",0.56
2145,"Very Good",0.59
2145,"Ideal",0.71
2145,"Very Good",0.7
2145,"Very Good",0.7
2145,"Ideal",0.51
